Kyrgyzstan,417,Asia,Central Asia,2021,1.20716271375472,5823.196,9.45
Kyrgyzstan,417,Asia,Central Asia,2021,1.15675475279595,5482.165,8.67
Kyrgyzstan,417,Asia,Central Asia,2021,1.19955568100472,5588.508,9.67
Kyrgyzstan,417,Asia,Central Asia,2021,1.757929874771509,3780.677,9.67
Kyrgyzstan,417,Asia,Central Asia,2021,1.914002442051727,4528.745,9.89
Kyrgyzstan,417,Asia,Central Asia,2021,1.931184672367987,4561.748,9.56
Kyrgyzstan,417,Asia,Central Asia,2021,1.20716271375472,5823.196,9.45
Kyrgyzstan,417,Asia,Central Asia,2021,1.15675475279595,5482.165,4.67
Kyrgyzstan,417,Asia,Central Asia,2021,1.19955568100472,5588.508,4.67
Kyrgyzstan,417,Asia,Central Asia,2020,0.966232482276762,4437.07,3.56
Kyrgyzstan,417,Asia,Central Asia,2020,1.33191436811251,6050.55,2.87
Kyrgyzstan,417,Asia,Central Asia,2020,1.84303536863903,8305.755,1.09
Kyrgyzstan,417,Asia,Central Asia,2020,2.42642506191356,10861.654,0
Kyrgyzstan,417,Asia,Central Asia,2020,2.966232482276762,4437.07,0
Kyrgyzstan,417,Asia,Central Asia,2020,2.33191436811251,6050.55,0
Kyrgyzstan,417,Asia,Central Asia,2020,2.84303536863903,8305.755,0
Kyrgyzstan,417,Asia,Central Asia,2020,3.42642506191356,10861.654,0
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2022,0.184437676210653,1202.776,67.99
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2022,0.198953423957579,1272.449,67.21
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2022,0.157375245055495,986.423,66.58
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2022,0.159483424923446,979.089,65.29
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2022,0.156113188181222,938.752,61.26
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2022,0.268062375231728,1580.477,59.69
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2022,0.247605707549728,1433.797,58.98
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2022,0.249652226522307,1422.796,48.98
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2022,0.201000557209744,1129.436,45.98
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2022,0.212273217865036,1177.107,36.98
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2021,0.164909347407731,902.082,29.69
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2021,0.180346013877153,971.755,26.59
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2021,0.180645644721757,957.087,21.29
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2021,0.138193827296748,718.732,18.98
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2021,0.125189827818811,638.058,15.98
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2021,0.101481332340805,506.046,12.65
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2020,0.0775332384133584,377.701,9.56
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2020,0.0632887840439204,300.694,5.98
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2020,0.0602465141084006,278.692,3.69
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2020,0.061961476063886,278.692,1.29
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2020,0.0579007949765901,253.023,0
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2020,0.0552920000376956,234.688,0
Latvia,428,Europe,Northern Europe,2022,3.76182378091864,7799.709,72.36
Latvia,428,Europe,Northern Europe,2022,3.97656706301163,8313.089,71.23
Latvia,428,Europe,Northern Europe,2022,3.49107978509111,7374.337,69.58
Latvia,428,Europe,Northern Europe,2022,3.69571164938936,7902.385,56.58
Latvia,428,Europe,Northern Europe,2022,3.83763428307224,8316.756,44.58
Latvia,428,Europe,Northern Europe,2022,3.45112291619166,7583.356,43.59
Latvia,428,Europe,Northern Europe,2022,3.22160670042859,7176.319,42.59
Latvia,428,Europe,Northern Europe,2022,3.15918077538251,7132.315,35.96
Latvia,428,Europe,Northern Europe,2022,3.09833594139297,7088.311,28.69
Latvia,428,Europe,Northern Europe,2022,2.87060369979903,6651.938,26.56
Latvia,428,Europe,Northern Europe,2021,2.92226866481133,6853.623,22.56
Latvia,428,Europe,Northern Europe,2021,2.63178747795154,6241.234,21.56
Latvia,428,Europe,Northern Europe,2021,2.85149054863165,6827.954,19.59
Latvia,428,Europe,Northern Europe,2021,3.34254115503282,8071.067,18.59
Latvia,428,Europe,Northern Europe,2021,3.43560782181097,8364.427,17.59
Latvia,428,Europe,Northern Europe,2021,3.86195488354781,9493.863,16.26
Latvia,428,Europe,Northern Europe,2020,3.8748350072428,9640.543,15.26
Latvia,428,Europe,Northern Europe,2020,4.48093958923659,11316.362,14.25
Latvia,428,Europe,Northern Europe,2020,4.71401536165768,12108.434,12.23
Latvia,428,Europe,Northern Europe,2020,5.18459498810174,13538.564,0
Lebanon,422,Asia,Western Asia,2022,4.57504435469914,20487.529
Lebanon,422,Asia,Western Asia,2022,4.62821174948607,20091.493
Lebanon,422,Asia,Western Asia,2022,4.92424658411594,20912.901
Lebanon,422,Asia,Western Asia,2022,4.12506927709117,17267.903
Lebanon,422,Asia,Western Asia,2022,3.2659033149565,13520.229
Lebanon,422,Asia,Western Asia,2022,3.55300977517897,14495.651
Lebanon,422,Asia,Western Asia,2022,4.0745824099888,16244.81
Lebanon,422,Asia,Western Asia,2022,4.36871383559504,16835.197
Lebanon,422,Asia,Western Asia,2022,4.936886976269,18217.656
Lebanon,422,Asia,Western Asia,2022,4.5613189085005,16035.791
Lebanon,422,Asia,Western Asia,2021,4.82620711222302,16204.473
Lebanon,422,Asia,Western Asia,2021,4.7240373619173,15284.056
Lebanon,422,Asia,Western Asia,2021,5.22511947580801,16494.166
Lebanon,422,Asia,Western Asia,2021,5.348567475933,16655.514
Lebanon,422,Asia,Western Asia,2021,5.06170397689023,15654.423
Lebanon,422,Asia,Western Asia,2021,4.49571049539821,13806.255
Lebanon,422,Asia,Western Asia,2020,4.4921688689216,13626.572
Lebanon,422,Asia,Western Asia,2020,4.28381081856099,12742.825
Lebanon,422,Asia,Western Asia,2020,4.01986030359252,11661.06
Lebanon,422,Asia,Western Asia,2020,4.02583182487629,11360.366
Lebanon,422,Asia,Western Asia,2020,3.45187654883445,9501.197
Lebanon,422,Asia,Western Asia,2020,3.36715872141483,9101.494
Lesotho,426,Africa,Southern Africa,2022,1.08410083980614,2200.2
Lesotho,426,Africa,Southern Africa,2022,1.12442052226046,2258.872
Lesotho,426,Africa,Southern Africa,2022,1.06147075717898,2112.192
Lesotho,426,Africa,Southern Africa,2022,1.05610843530496,2082.856
Lesotho,426,Africa,Southern Africa,2022,0.7537304733038,1474.134
Lesotho,426,Africa,Southern Africa,2022,0.744582725430102,1444.798
Lesotho,426,Africa,Southern Africa,2022,0.736886788337996,1419.129
Liberia,430,Africa,Western Africa,2022,0.218418426662568,891.081,20.89
Liberia,430,Africa,Western Africa,2022,0.202899198835773,803.073,20.56
Liberia,430,Africa,Western Africa,2022,0.138180371797019,528.048,20.13
Liberia,430,Africa,Western Africa,2022,0.156755739760842,575.719,20.12
Liberia,430,Africa,Western Africa,2022,0.19260033375976,678.395,20.09
Liberia,430,Africa,Western Africa,2022,0.224258750392565,759.069,19.45
Liberia,430,Africa,Western Africa,2022,0.226538984508466,740.734,18.56
Liberia,430,Africa,Western Africa,2022,0.196900249101705,627.057,17.66
Liberia,430,Africa,Western Africa,2022,0.170191170793881,531.715,14.56
Liberia,430,Africa,Western Africa,2022,0.163605502767634,502.379,11.56
Liberia,430,Africa,Western Africa,2021,0.167528353291516,502.379,9.78
Liberia,430,Africa,Western Africa,2021,0.150891365326311,436.373,8.67
Liberia,430,Africa,Western Africa,2021,0.148458560301704,407.037,7.89
Liberia,430,Africa,Western Africa,2021,0.151950384760475,388.702,6.78
Liberia,430,Africa,Western Africa,2021,0.150382828321263,355.699,5.78
Liberia,430,Africa,Western Africa,2021,0.156837675476533,344.698,4.67
Liberia,430,Africa,Western Africa,2020,0.160437343533721,333.697,3.67
Liberia,430,Africa,Western Africa,2020,0.15800179085436,319.029,0
Liberia,430,Africa,Western Africa,2020,0.160837421605115,322.696,0
Liberia,430,Africa,Western Africa,2020,0.142799328822008,289.693,0
Liberia,430,Africa,Western Africa,2020,0.138440316350929,286.026,0
Liberia,430,Africa,Western Africa,2020,0.230181793799637,484.044,0
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2022,76.39342246969761,1199662.3902,23.98
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2022,70.9355373263504,1178952.66057,18.98
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2022,90.4482901250351,1189562.62316,17.98
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2022,89.51941607727328,1178562.55943,16.98
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2022,89.20601483057736,1189562.53230,15.78
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2022,119.58589548006454,1189562.54509,15.43
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2022,119.31424358069158,1555552.52108,15.67
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2022,109.14452714726711,1569852.50358,15.98
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2022,69.06705772052288,1956662.49167,14.56
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2022,258.95671607442829,1751592.47832,14.93
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2021,259.14679471661789,1785622.48100,14.09
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2021,279.10199616126549,1856452.47113,13.78
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2021,258.76116050084244,1895622.44620,13.36
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2021,49.07811703971062,1598622.45474,13.03
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2021,49.13334397433812,259622.44975,12.79
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2021,19.12854713547944,2596560.44158,12.78
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2020,19.69345897385616,1595360.46020,0
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2020,19.48168572105645,1856320.44132,0
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2020,28.5447625186457,1856230.38947,0
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2020,18.35581943364906,1596320.37260,0
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2020,29.83218614914732,1859620.42863,0
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2020,18.6341882304168,1295650.36780,0
Liechtenstein,438,Europe,Western Europe,2022,,51.338
Liechtenstein,438,Europe,Western Europe,2022,,58.672
Liechtenstein,438,Europe,Western Europe,2022,,55.005
Liechtenstein,438,Europe,Western Europe,2022,,69.673
Liechtenstein,438,Europe,Western Europe,2022,,69.673
Lithuania,440,Europe,Northern Europe,2022,4.513909092701,13740.249,78.95
Lithuania,440,Europe,Northern Europe,2022,4.35959050428277,13377.216,74.26
Lithuania,440,Europe,Northern Europe,2022,4.00276275776739,12416.462,72.25
Lithuania,440,Europe,Northern Europe,2022,4.67925117153574,14708.337,69.26
Lithuania,440,Europe,Northern Europe,2022,4.62328123863668,14748.674,51.26
Lithuania,440,Europe,Northern Europe,2022,4.41332658601793,14293.966,45.29
Lithuania,440,Europe,Northern Europe,2022,4.25743843065953,13993.272,42.25
Lithuania,440,Europe,Northern Europe,2022,3.99895267664469,13329.545,32.26
Lithuania,440,Europe,Northern Europe,2022,3.82285572207044,12915.174,29.56
Lithuania,440,Europe,Northern Europe,2022,3.86160202020793,13212.201,25.69
Lithuania,440,Europe,Northern Europe,2021,3.73202602483927,12918.841,23.26
Lithuania,440,Europe,Northern Europe,2021,3.48729378701286,12200.109,21.26
Lithuania,440,Europe,Northern Europe,2021,3.87789342870381,13692.578,15.29
Lithuania,440,Europe,Northern Europe,2021,4.55125775993045,16197.139,14.26
Lithuania,440,Europe,Northern Europe,2021,4.2807414564119,15339.061,12.23
Lithuania,440,Europe,Northern Europe,2021,4.36255619781631,15731.43,0
Lithuania,440,Europe,Northern Europe,2020,4.46640577561845,16204.473,0
Lithuania,440,Europe,Northern Europe,2020,4.75559535693583,17359.578,0
Lithuania,440,Europe,Northern Europe,2020,4.76475916600101,17495.257,0
Lithuania,440,Europe,Northern Europe,2020,6.00338540643173,22148.68,0
Luxembourg,442,Europe,Western Europe,2022,20.9787159047774,10832.318
Luxembourg,442,Europe,Western Europe,2022,21.5954340057296,10967.997
Luxembourg,442,Europe,Western Europe,2022,20.8631684186013,10392.278
Luxembourg,442,Europe,Western Europe,2022,22.4470275594591,10938.661
Luxembourg,442,Europe,Western Europe,2022,23.1432728524819,11023.002
Luxembourg,442,Europe,Western Europe,2022,24.343942309136,11349.365
Luxembourg,442,Europe,Western Europe,2022,25.2210520108246,11547.383
Luxembourg,442,Europe,Western Europe,2022,24.9556879888738,11268.691
Luxembourg,442,Europe,Western Europe,2022,22.158066291421,9904.567
Luxembourg,442,Europe,Western Europe,2022,21.2318972592239,9416.856
Luxembourg,442,Europe,Western Europe,2021,19.9955922814942,8800.8
Luxembourg,442,Europe,Western Europe,2021,18.893696788203,8239.749
Luxembourg,442,Europe,Western Europe,2021,17.8219390263131,7686.032
Luxembourg,442,Europe,Western Europe,2021,17.2743416448663,7356.002
Luxembourg,442,Europe,Western Europe,2021,18.9034570776158,7939.055
Luxembourg,442,Europe,Western Europe,2021,20.380882793403,8437.767
Luxembourg,442,Europe,Western Europe,2020,20.3766145945628,8316.756
Luxembourg,442,Europe,Western Europe,2020,25.3223327990856,10190.593
Luxembourg,442,Europe,Western Europe,2020,27.1875376438657,10788.314
Luxembourg,442,Europe,Western Europe,2020,27.0104240386507,10571.961
Luxembourg,442,Europe,Western Europe,2020,27.4770161352942,10615.965
Luxembourg,442,Europe,Western Europe,2020,26.20177584536,10003.576
Madagascar,450,Africa,Eastern Africa,2022,0.112992456178888,2449.556,4.98
Madagascar,450,Africa,Eastern Africa,2022,0.0989833645263093,2086.523,4.36
Madagascar,450,Africa,Eastern Africa,2022,0.0924993760884907,1895.839,4.15
Madagascar,450,Africa,Eastern Africa,2022,0.09974082622962,1987.514,4.12
Madagascar,450,Africa,Eastern Africa,2022,0.093705169830215,1815.165,4.10
Madagascar,450,Africa,Eastern Africa,2022,0.0894051702405476,1683.153,3.89
Madagascar,450,Africa,Eastern Africa,2022,0.0952316828166741,1741.825,3.78
Madagascar,450,Africa,Eastern Africa,2022,0.10177299157305,1807.831,3.23
Madagascar,450,Africa,Eastern Africa,2022,0.0986640108667446,1701.488,3.09
Madagascar,450,Africa,Eastern Africa,2022,0.0738394394512581,1235.779,2.67
Madagascar,450,Africa,Eastern Africa,2021,0.107283197646283,1741.825,2.45
Madagascar,450,Africa,Eastern Africa,2021,0.119012987834532,1873.837,2.45
Madagascar,450,Africa,Eastern Africa,2021,0.126134972331779,1925.175,2.33
Madagascar,450,Africa,Eastern Africa,2021,0.117520568455763,1738.158,2.09
Madagascar,450,Africa,Eastern Africa,2021,0.118742384016346,1701.488,1.03
Madagascar,450,Africa,Eastern Africa,2021,0.101694950659982,1411.795,1.01
Madagascar,450,Africa,Eastern Africa,2020,0.097586579650543,1312.786,0
Madagascar,450,Africa,Eastern Africa,2020,0.100956889217389,1316.453,0
Madagascar,450,Africa,Eastern Africa,2020,0.0846864534449279,1070.764,0
Madagascar,450,Africa,Eastern Africa,2020,0.085217189084809,1045.095,0
Madagascar,450,Africa,Eastern Africa,2020,0.0903014699535655,1074.431,0
Madagascar,450,Africa,Eastern Africa,2020,0.085435789451074,986.423,0
Malawi,454,Africa,Eastern Africa,2022,0.0780488811570231,1206.443,6.99
Malawi,454,Africa,Eastern Africa,2022,0.0808446608809264,1213.777,6.91
Malawi,454,Africa,Eastern Africa,2022,0.0724676803625909,1056.096,6.79
Malawi,454,Africa,Eastern Africa,2022,0.0811822178017339,1147.771,6.78
Malawi,454,Africa,Eastern Africa,2022,0.0695228835159553,953.42,6.75
Malawi,454,Africa,Eastern Africa,2022,0.0716451243599961,953.42,6.59
Malawi,454,Africa,Eastern Africa,2022,0.070929827170298,916.75,6.58
Malawi,454,Africa,Eastern Africa,2022,0.0776048164501315,975.422,6.57
Malawi,454,Africa,Eastern Africa,2022,0.0782014388900687,957.087,6.56
Malawi,454,Africa,Eastern Africa,2022,0.0740977152421216,883.747,6.09
Malawi,454,Africa,Eastern Africa,2021,0.0779261863764141,905.749,6.05
Malawi,454,Africa,Eastern Africa,2021,0.0800025897637556,905.749,6.02
Malawi,454,Africa,Eastern Africa,2021,0.0905702839456275,997.424,5.96
Malawi,454,Africa,Eastern Africa,2021,0.0774512204467588,828.742,5.29
Malawi,454,Africa,Eastern Africa,2021,0.0729575263360898,759.069,5.26
Malawi,454,Africa,Eastern Africa,2021,0.0700655894158706,711.398,5.02
Malawi,454,Africa,Eastern Africa,2020,0.0732364752738968,729.733,4.25
Malawi,454,Africa,Eastern Africa,2020,0.0729548504999676,718.732,3.69
Malawi,454,Africa,Eastern Africa,2020,0.070716132168987,693.063,3.02
Malawi,454,Africa,Eastern Africa,2020,0.0672572815185799,656.393,2.65
Malawi,454,Africa,Eastern Africa,2020,0.0683467532755311,660.06,1.25
Malawi,454,Africa,Eastern Africa,2020,0.0648228037255364,612.389,0
Malaysia,458,Asia,South-Eastern Asia,2022,322.84773810381513,225692.849,80.99
Malaysia,458,Asia,South-Eastern Asia,2022,875.94279221108767,224589.082,80.69
Malaysia,458,Asia,South-Eastern Asia,2022,264.33892868611391,203951.206,80.36
Malaysia,458,Asia,South-Eastern Asia,2022,533.62710697995645,208237.929,80.26
Malaysia,458,Asia,South-Eastern Asia,2022,653.01595076777388,188124.434,80.25
Malaysia,458,Asia,South-Eastern Asia,2022,178.48182006235553,170647.512,79.25
Malaysia,458,Asia,South-Eastern Asia,2022,116.86335145603148,177372.79,75.25
Malaysia,458,Asia,South-Eastern Asia,2022,126.596962620553,167332.544,69.26
Malaysia,458,Asia,South-Eastern Asia,2022,126.43881173230723,160266.235,65.29
Malaysia,458,Asia,South-Eastern Asia,2022,125.5349424372573,135128.95,59.36
Malaysia,458,Asia,South-Eastern Asia,2021,111.71421195631049,136716.761,52.29
Malaysia,458,Asia,South-Eastern Asia,2021,115.40559843704414,126603.175,48.59
Malaysia,458,Asia,South-Eastern Asia,2021,54.71410952667465,107934.478,45.29
Malaysia,458,Asia,South-Eastern Asia,2021,45.10786946327178,114186.713,32.26
Malaysia,458,Asia,South-Eastern Asia,2021,105.72420239811958,124821.013,29.27
Malaysia,458,Asia,South-Eastern Asia,2021,35.89725901395924,125374.73,23.29
Malaysia,458,Asia,South-Eastern Asia,2020,35.84462364828736,121132.011,11.26
Malaysia,458,Asia,South-Eastern Asia,2020,26.65249622572804,94010.879,9.56
Malaysia,458,Asia,South-Eastern Asia,2020,26.65563992627939,91722.671,5.29
Malaysia,458,Asia,South-Eastern Asia,2020,3.92073620815125,75298.178,2.65
Malaysia,458,Asia,South-Eastern Asia,2020,5.66602729251789,68591.235,0
Malaysia,458,Asia,South-Eastern Asia,2020,5.10760032742673,56592.811,0
Maldives,462,Asia,Southern Asia,2022,3.32495993541468,1103.767
Maldives,462,Asia,Southern Asia,2022,3.29889712429458,1074.431
Maldives,462,Asia,Southern Asia,2022,3.33822498905087,1067.097
Maldives,462,Asia,Southern Asia,2022,3.21315116156805,1008.425
Maldives,462,Asia,Southern Asia,2022,2.97415317334925,916.75
Maldives,462,Asia,Southern Asia,2022,2.93045158094609,887.414
Maldives,462,Asia,Southern Asia,2022,2.35367435545877,700.397
Maldives,462,Asia,Southern Asia,2022,2.65774602143553,777.404
Maldives,462,Asia,Southern Asia,2022,2.07835003511895,597.721
Maldives,462,Asia,Southern Asia,2022,2.438242502909,689.396
Maldives,462,Asia,Southern Asia,2021,2.07223611985962,575.719
Maldives,462,Asia,Southern Asia,2021,1.82849181469871,498.712
Maldives,462,Asia,Southern Asia,2021,1.74125463627662,465.709
Maldives,462,Asia,Southern Asia,2021,1.27378393956629,333.697
Maldives,462,Asia,Southern Asia,2021,1.43048290013146,366.7
Maldives,462,Asia,Southern Asia,2021,1.27276100199873,319.029
Maldives,462,Asia,Southern Asia,2020,1.12271140775213,275.025
Maldives,462,Asia,Southern Asia,2020,0.919466256566272,220.02
Maldives,462,Asia,Southern Asia,2020,0.926125054042832,216.353
Maldives,462,Asia,Southern Asia,2020,1.11041722438483,253.023
Maldives,462,Asia,Southern Asia,2020,0.776476259556773,172.349
Maldives,462,Asia,Southern Asia,2020,0.713493530499076,154.014
Mali,466,Africa,Western Africa,2022,0.0867357849421821,5.50447,5.99
Mali,466,Africa,Western Africa,2022,0.0883585332463032,5.23779,5.34
Mali,466,Africa,Western Africa,2022,0.0846482737746857,5.47771,5.14
Mali,466,Africa,Western Africa,2022,0.0814994391587526,5.070764,5.12
Mali,466,Africa,Western Africa,2022,0.079243627171592,5.08425,5.01
Mali,466,Africa,Western Africa,2022,0.0764606352092341,4.42419,4.99
Mali,466,Africa,Western Africa,2022,0.0752362104562183,4.98415,4.98
Mali,466,Africa,Western Africa,2022,0.0757295296543591,4.76413,4.89
Mali,466,Africa,Western Africa,2022,0.0751719937820289,4.4341,5.4.67
Mali,466,Africa,Western Africa,2022,0.0778372975288583,3.47077,4.56
Mali,466,Africa,Western Africa,2021,0.0784587903473787,3.28742,4.54
Mali,466,Africa,Western Africa,2021,0.0800547571544953,3.21408,3.67
Mali,466,Africa,Western Africa,2021,0.0797548797731813,3.95739,3.45
Mali,466,Africa,Western Africa,2021,0.0785324686623701,3.62736,2.34
Mali,466,Africa,Western Africa,2021,0.0554181793432771,3.24381,1.34
Mali,466,Africa,Western Africa,2021,0.0528846993170903,2.87711,0
Mali,466,Africa,Western Africa,2020,0.0522175632419398,2.69376,0
Mali,466,Africa,Western Africa,2020,0.0527478805156767,2.62042,0
Mali,466,Africa,Western Africa,2020,0.0532735786210223,2.54708,0
Mali,466,Africa,Western Africa,2020,0.0533125917741302,2.43707,0
Mali,466,Africa,Western Africa,2020,0.0536712931707663,2.36373,0
Mali,466,Africa,Western Africa,2020,0.0529509675083054,1.21705,0
Malta,470,Europe,Southern Europe,2022,5.89154368649673,2511.895
Malta,470,Europe,Southern Europe,2022,6.16436014672574,2618.238
Malta,470,Europe,Southern Europe,2022,5.6539189163624,2390.884
Malta,470,Europe,Southern Europe,2022,6.08267664141294,2559.566
Malta,470,Europe,Southern Europe,2022,6.50817169883432,2724.581
Malta,470,Europe,Southern Europe,2022,6.17938759049796,2574.234
Malta,470,Europe,Southern Europe,2022,6.5073695530046,2698.912
Malta,470,Europe,Southern Europe,2022,6.2304475155505,2574.234
Malta,470,Europe,Southern Europe,2022,6.26913718157313,2581.568
Malta,470,Europe,Southern Europe,2022,5.60109185783923,2299.209
Malta,470,Europe,Southern Europe,2021,6.0770686064588,2486.226
Malta,470,Europe,Southern Europe,2021,5.06594868095277,2064.521
Malta,470,Europe,Southern Europe,2021,5.78453893856786,2346.88
Malta,470,Europe,Southern Europe,2021,5.31399248924912,2145.195
Malta,470,Europe,Southern Europe,2021,6.2856644567522,2522.896
Malta,470,Europe,Southern Europe,2021,5.63802928532373,2247.871
Malta,470,Europe,Southern Europe,2020,5.37608533549031,2126.86
Malta,470,Europe,Southern Europe,2020,6.21961359433782,2438.555
Malta,470,Europe,Southern Europe,2020,6.87832956296346,2669.576
Malta,470,Europe,Southern Europe,2020,5.32083350700234,2042.519
Malta,470,Europe,Southern Europe,2020,5.46836130058938,2075.522
Malta,470,Europe,Southern Europe,2020,5.80396221638977,2178.198
Marshall Islands,584,Oceania,Micronesia,2022,,102.676
Marshall Islands,584,Oceania,Micronesia,2022,,102.676
Marshall Islands,584,Oceania,Micronesia,2022,,102.676
Marshall Islands,584,Oceania,Micronesia,2022,,99.009
Marshall Islands,584,Oceania,Micronesia,2022,,99.009
Marshall Islands,584,Oceania,Micronesia,2022,,91.675
Marshall Islands,584,Oceania,Micronesia,2022,,84.341
Marshall Islands,584,Oceania,Micronesia,2022,,88.008
Marshall Islands,584,Oceania,Micronesia,2022,,84.341
Marshall Islands,584,Oceania,Micronesia,2022,,84.341
Marshall Islands,584,Oceania,Micronesia,2021,,80.674
Marshall Islands,584,Oceania,Micronesia,2021,,77.007
Marshall Islands,584,Oceania,Micronesia,2021,,66.006
Marshall Islands,584,Oceania,Micronesia,2021,,69.673
Marshall Islands,584,Oceania,Micronesia,2021,,66.006
Marshall Islands,584,Oceania,Micronesia,2021,,66.006
Marshall Islands,584,Oceania,Micronesia,2020,,66.006
Marshall Islands,584,Oceania,Micronesia,2020,,66.006
Marshall Islands,584,Oceania,Micronesia,2020,,62.339
Marshall Islands,584,Oceania,Micronesia,2020,,55.005
Marshall Islands,584,Oceania,Micronesia,2020,,51.338
Marshall Islands,584,Oceania,Micronesia,2020,,47.671
Martinique,474,Americas,Caribbean,2022,6.09811023896477,2449.556
Martinique,474,Americas,Caribbean,2022,5.65406551732741,2266.206
Martinique,474,Americas,Caribbean,2022,5.67408672089431,2269.873
Martinique,474,Americas,Caribbean,2022,5.32589778711534,2126.86
Martinique,474,Americas,Caribbean,2022,5.39130762032119,2148.862
Martinique,474,Americas,Caribbean,2022,5.94908897921404,2365.215
Martinique,474,Americas,Caribbean,2022,6.2565736006017,2478.892
Martinique,474,Americas,Caribbean,2022,6.07074568820179,2394.551
Martinique,474,Americas,Caribbean,2022,5.78572502759206,2269.873
Martinique,474,Americas,Caribbean,2022,5.30456951739987,2068.188
Martinique,474,Americas,Caribbean,2021,5.4550554107836,2112.192
Martinique,474,Americas,Caribbean,2021,5.51504617282087,2119.526
Martinique,474,Americas,Caribbean,2021,5.46378777107691,2082.856
Martinique,474,Americas,Caribbean,2021,5.48253378530356,2071.855
Martinique,474,Americas,Caribbean,2021,5.42355695685487,2031.518
Martinique,474,Americas,Caribbean,2021,5.44917704446706,2024.184
Martinique,474,Americas,Caribbean,2020,5.52930009546125,2038.852
Martinique,474,Americas,Caribbean,2020,5.56307964321672,2038.852
Martinique,474,Americas,Caribbean,2020,5.53066222060126,2016.85
Martinique,474,Americas,Caribbean,2020,5.63745064923973,2046.186
Martinique,474,Americas,Caribbean,2020,5.09946092092214,1840.834
Martinique,474,Americas,Caribbean,2020,5.7696801298897,2068.188
Mauritania,478,Africa,Western Africa,2022,10.623915168213575,4.2310,22.78
Mauritania,478,Africa,Western Africa,2022,10.59230042499903,4.2137,22.45
Mauritania,478,Africa,Western Africa,2022,10.60593866402812,4.2130,21.56
Mauritania,478,Africa,Western Africa,2022,10.565653520215747,4.1936,19.56
Mauritania,478,Africa,Western Africa,2022,20.553898049781429,3.844,19.43
Mauritania,478,Africa,Western Africa,2022,20.49720682469385,3.1609,18.34
Mauritania,478,Africa,Western Africa,2022,20.504681574132817,1.587,17.89
Mauritania,478,Africa,Western Africa,2022,10.502867195234705,1.536,15.67
Mauritania,478,Africa,Western Africa,2022,10.468627462220135,1.389,14.56
Mauritania,478,Africa,Western Africa,2022,7.470253847963687,1.353,12.45
Mauritania,478,Africa,Western Africa,2021,14.45978670940742,1.283,8.98
Mauritania,478,Africa,Western Africa,2021,11.433308284975231,1.173,7.89
Mauritania,478,Africa,Western Africa,2021,57.43120835060103,1.133,6.78
Mauritania,478,Africa,Western Africa,2021,9.416981171286437,1.063,5.78
Mauritania,478,Africa,Western Africa,2021,5.19531361709656,2.959,4.67
Mauritania,478,Africa,Western Africa,2021,10.23717897250401,2.973,3.56
Mauritania,478,Africa,Western Africa,2020,45.27082687196816,2.966,2.45
